Date,Game,Media_Channel,Cost,Daily_Total_Revenue,Daily_Total_Installs
2014-12-22,8_ball_pool,Facebook,5321.952355363058,11841.379616275437,1952
2014-12-23,8_ball_pool,Facebook,5085.238645501796,14338.176892084964,2057
2014-12-24,8_ball_pool,Facebook,4709.322131488771,10581.815219440916,1842
2014-12-25,8_ball_pool,Facebook,5308.240210743166,7134.996645257219,1917
2014-12-26,8_ball_pool,Facebook,5422.452522386566,14740.107457122405,1977
2014-12-27,8_ball_pool,Facebook,5102.432323929042,14921.553287035871,2020
2014-12-28,8_ball_pool,Facebook,3875.9330511296907,11525.703855406286,1879
2014-12-29,8_ball_pool,Facebook,4399.046243883337,14036.495914973704,1921
2014-12-30,8_ball_pool,Facebook,4963.2567746697705,13756.368353162652,1883
2014-12-31,8_ball_pool,Facebook,4957.314180843307,12407.478167236619,1987
2015-01-01,8_ball_pool,Facebook,5350.283147585313,10776.70698287891,1763
2015-01-02,8_ball_pool,Facebook,5483.878902960728,11750.731207170487,2136
2015-01-03,8_ball_pool,Facebook,5046.376814081282,16436.27180766871,2063
2015-01-04,8_ball_pool,Facebook,5347.720845630066,14075.179435307891,1893
2015-01-05,8_ball_pool,Facebook,4709.647910271504,9841.562672458173,1924
2015-01-06,8_ball_pool,Facebook,4449.432456001321,15759.168086062167,1980
2015-01-07,8_ball_pool,Facebook,5132.194292934561,12510.690033815083,1784
2015-01-08,8_ball_pool,Facebook,5170.920277418538,12696.92352585877,2066
2015-01-09,8_ball_pool,Facebook,4979.56269750682,14093.99868792776,1933
2015-01-10,8_ball_pool,Facebook,5332.537809457524,11478.53533840999,1985
2015-01-11,8_ball_pool,Facebook,4832.676726539039,11071.455347976336,1961
2015-01-12,8_ball_pool,Facebook,4663.771651775525,12796.49609282741,2042
2015-01-13,8_ball_pool,Facebook,4163.064166496025,13162.692683938028,1788
2015-01-14,8_ball_pool,Facebook,4932.200982798044,12913.575556794027,1881
2015-01-15,8_ball_pool,Facebook,4817.922862897184,13461.48186822185,1960
2015-01-16,8_ball_pool,Facebook,4640.149972989535,12069.543323397633,1844
2015-01-17,8_ball_pool,Facebook,5813.431475209561,12963.803294896525,2098
2015-01-18,8_ball_pool,Facebook,4631.694711028881,7347.681607784195,1929
2015-01-19,8_ball_pool,Facebook,4957.29591740925,11566.419954121127,1958
2015-01-20,8_ball_pool,Facebook,4890.57257472012,13989.697680993355,1893
2015-01-21,8_ball_pool,Facebook,4838.949054996564,14596.71311289972,1934
2015-01-22,8_ball_pool,Facebook,5430.29176847797,15282.333586804834,1974
2015-01-23,8_ball_pool,Facebook,4993.980803428134,11534.326383247468,1921
2015-01-24,8_ball_pool,Facebook,4825.981860682711,11195.732754534547,1959
2015-01-25,8_ball_pool,Facebook,5781.3173622540235,10054.901225082413,1927
2015-01-26,8_ball_pool,Facebook,6420.883576189306,12085.694280853797,2082
2015-01-27,8_ball_pool,Facebook,4584.349196522586,16386.401017157867,2059
2015-01-28,8_ball_pool,Facebook,4449.96201608826,13859.359903612982,1912
2015-01-29,8_ball_pool,Facebook,5834.38028197542,12578.152890428037,2028
2015-01-30,8_ball_pool,Facebook,5316.889513841908,13748.715428455407,1920
2015-01-31,8_ball_pool,Facebook,5452.575211574251,10399.192139538245,1921
2015-02-01,8_ball_pool,Facebook,5174.764734083228,13122.243210794939,1812
2015-02-02,8_ball_pool,Facebook,5561.047684377812,8413.660470160848,1662
2015-02-03,8_ball_pool,Facebook,5052.991645988609,11796.88261732271,1763
2015-02-04,8_ball_pool,Facebook,5231.783211191192,12372.529571514146,1857
2015-02-05,8_ball_pool,Facebook,5961.730005143669,11702.740648246508,1847
2015-02-06,8_ball_pool,Facebook,5620.080065365244,12861.876219898339,1932
2015-02-07,8_ball_pool,Facebook,4701.475095542449,9048.26659452254,1697
2015-02-08,8_ball_pool,Facebook,4489.516120397091,11341.441808992171,1607
2015-02-09,8_ball_pool,Facebook,5566.020298783653,9728.984892776429,1725
2015-02-10,8_ball_pool,Facebook,6016.068902403661,11515.120220784342,1756
2015-02-11,8_ball_pool,Facebook,4631.559642808475,12102.687340105424,1597
2015-02-12,8_ball_pool,Facebook,4488.575071192481,10432.01514160216,1577
2015-02-13,8_ball_pool,Facebook,4859.0097043895785,10412.412263883625,1773
2015-02-14,8_ball_pool,Facebook,5079.985692347659,12795.396819735659,1645
2015-02-15,8_ball_pool,Facebook,5357.174494039939,10035.504852677255,1788
2015-02-16,8_ball_pool,Facebook,4254.624688172498,9985.998498141638,1733
2015-02-17,8_ball_pool,Facebook,4920.46814114631,15050.807805023904,1792
2015-02-18,8_ball_pool,Facebook,5522.050912779273,12046.766860966894,1717
2015-02-19,8_ball_pool,Facebook,5820.98418626997,13526.707067309762,1782
2015-02-20,8_ball_pool,Facebook,5165.346329340814,8625.885040441204,1803
2015-02-21,8_ball_pool,Facebook,5236.6146409247485,10738.592270785715,1619
2015-02-22,8_ball_pool,Facebook,5203.322781647698,10731.19636575835,1707
2015-02-23,8_ball_pool,Facebook,5039.26705931534,11060.011024980902,1879
2015-02-24,8_ball_pool,Facebook,4579.889937160933,13136.005141064968,1780
2015-02-25,8_ball_pool,Facebook,4905.488748910141,10440.808411359441,1657
2015-02-26,8_ball_pool,Facebook,5245.613785835005,11249.075415142826,1719
2015-02-27,8_ball_pool,Facebook,4931.684365450515,10100.015728580998,1704
2015-02-28,8_ball_pool,Facebook,4661.206659721429,10546.617633928374,1710
2015-03-01,8_ball_pool,Facebook,5658.624001692865,12417.154593490837,1673
2015-03-02,8_ball_pool,Facebook,5087.84335102341,13625.184402294797,1529
2015-03-03,8_ball_pool,Facebook,5601.076970671047,11132.695319121605,1508
2015-03-04,8_ball_pool,Facebook,5169.2688422153215,11268.523019797012,1549
2015-03-05,8_ball_pool,Facebook,5705.728749512808,9544.197918585478,1567
2015-03-06,8_ball_pool,Facebook,5610.954403014634,10292.918345215083,1708
2015-03-07,8_ball_pool,Facebook,4028.2195711950353,10731.220984219974,1529
2015-03-08,8_ball_pool,Facebook,5462.839535916225,9219.48232238849,1682
2015-03-09,8_ball_pool,Facebook,5778.12637224136,9410.054882757662,1632
2015-03-10,8_ball_pool,Facebook,5490.396782336124,9586.368885880443,1543
2015-03-11,8_ball_pool,Facebook,4048.9420423738247,7679.001195051594,1424
2015-03-12,8_ball_pool,Facebook,5044.072218863903,8578.699268409999,1555
2015-03-13,8_ball_pool,Facebook,4086.888161956391,7468.694223949348,1399
2015-03-14,8_ball_pool,Facebook,4528.226784790227,7953.985357290506,1485
2015-03-15,8_ball_pool,Facebook,5004.395646106324,9651.305930938488,1567
2015-03-16,8_ball_pool,Facebook,5084.495947363006,10141.217093793612,1661
2015-03-17,8_ball_pool,Facebook,4261.017045928553,11005.131408226649,1499
2015-03-18,8_ball_pool,Facebook,4125.500927673673,11842.267994227012,1448
2015-03-19,8_ball_pool,Facebook,4690.7548220153,11158.823729637055,1567
2015-03-20,8_ball_pool,Facebook,4400.990492804132,9290.682881376692,1477
2015-03-21,8_ball_pool,Facebook,4585.264511562058,8746.858496215189,1505
2015-03-22,8_ball_pool,Facebook,4082.3073259175753,7914.903699612564,1473
2015-03-23,8_ball_pool,Facebook,5561.665625592682,11177.000325565961,1648
2015-03-24,8_ball_pool,Facebook,5082.538478549224,11706.846796756026,1579
2015-03-25,8_ball_pool,Facebook,4319.290178117907,8759.128881796923,1438
2015-03-26,8_ball_pool,Facebook,4746.278775284388,11938.231430232092,1558
2015-03-27,8_ball_pool,Facebook,5707.616951824483,10934.089847363908,1569
2015-03-28,8_ball_pool,Facebook,4512.536277793043,10015.004472887278,1496
2015-03-29,8_ball_pool,Facebook,5300.913591875098,10519.061313844906,1549
2015-03-30,8_ball_pool,Facebook,5594.003992666478,11101.86792328069,1539
2015-03-31,8_ball_pool,Facebook,5124.82919835791,10021.210220809215,1519
2015-04-01,8_ball_pool,Facebook,4783.640561852545,8186.655595581136,1648
2015-04-02,8_ball_pool,Facebook,5078.066303176336,9091.16275138655,1718
2015-04-03,8_ball_pool,Facebook,4557.596508930188,14225.779017844357,1731
2015-04-04,8_ball_pool,Facebook,4519.181097357651,15747.887606894968,1840
2015-04-05,8_ball_pool,Facebook,5670.741015291673,11701.889193640218,1712
2015-04-06,8_ball_pool,Facebook,5232.684047260986,14212.974200432294,1686
2015-04-07,8_ball_pool,Facebook,5078.814340304125,9114.80998574819,1802
2015-04-08,8_ball_pool,Facebook,5606.841378298815,11399.546069663382,1790
2015-04-09,8_ball_pool,Facebook,5072.989063538787,12455.201907649369,1755
2015-04-10,8_ball_pool,Facebook,4483.129241143735,8206.803751550931,1748
2015-04-11,8_ball_pool,Facebook,4803.369082209305,8648.726139832677,1679
2015-04-12,8_ball_pool,Facebook,5487.347567955166,10484.74373248818,1722
2015-04-13,8_ball_pool,Facebook,5010.279557512534,9893.524387231108,1710
2015-04-14,8_ball_pool,Facebook,4945.770446187481,10161.48582571248,1737
2015-04-15,8_ball_pool,Facebook,5393.788005776224,13858.882342098002,1822
2015-04-16,8_ball_pool,Facebook,4693.0768202672525,14941.30961290489,1702
2015-04-17,8_ball_pool,Facebook,4991.015034961086,10955.206887689917,1610
2015-04-18,8_ball_pool,Facebook,4763.239264336117,14026.793593539423,1692
2015-04-19,8_ball_pool,Facebook,4767.567089527091,12249.98497070176,1775
2015-04-20,8_ball_pool,Facebook,5462.964419833306,8698.123395110077,1788
2015-04-21,8_ball_pool,Facebook,5716.028596175803,10766.342298179214,1768
2015-04-22,8_ball_pool,Facebook,5237.626077785342,12454.241840591141,1827
2015-04-23,8_ball_pool,Facebook,6143.913602100422,11406.07397972216,1832
2015-04-24,8_ball_pool,Facebook,4949.256512885748,10817.235711072419,1714
2015-04-25,8_ball_pool,Facebook,5038.677470613107,10693.824743513502,1697
2015-04-26,8_ball_pool,Facebook,6249.4920268868655,14804.023579179859,1937
2015-04-27,8_ball_pool,Facebook,4543.369047844571,9058.42189204285,1635
2015-04-28,8_ball_pool,Facebook,5062.4433798039345,12906.903418930895,1779
2015-04-29,8_ball_pool,Facebook,5606.535934924161,8557.210871099258,1723
2015-04-30,8_ball_pool,Facebook,4639.0311678796415,10161.815390330328,1567
2015-05-01,8_ball_pool,Facebook,5387.895522218399,14219.183544320498,1920
2015-05-02,8_ball_pool,Facebook,4425.331274723339,16999.2386559275,2006
2015-05-03,8_ball_pool,Facebook,5284.840615737997,12664.565502920592,1944
2015-05-04,8_ball_pool,Facebook,5146.4833128326045,11437.600661537246,1869
2015-05-05,8_ball_pool,Facebook,4854.241413114197,13720.007794035784,1899
2015-05-06,8_ball_pool,Facebook,5566.745527615661,11642.220082696738,2021
2015-05-07,8_ball_pool,Facebook,5322.208895578356,11848.555390903062,2130
2015-05-08,8_ball_pool,Facebook,5221.943759315893,12602.516882692566,2029
2015-05-09,8_ball_pool,Facebook,5592.836949780252,10725.935730595178,2111
2015-05-10,8_ball_pool,Facebook,5151.178239117096,16837.57634914986,2096
2015-05-11,8_ball_pool,Facebook,4789.3075802556295,13993.899694814967,2008
2015-05-12,8_ball_pool,Facebook,5304.664566558946,13815.014711421412,2052
2015-05-13,8_ball_pool,Facebook,4956.453740393228,14413.968071904437,1920
2015-05-14,8_ball_pool,Facebook,5446.325848635511,12641.500440336018,1993
2015-05-15,8_ball_pool,Facebook,5339.537219145664,15484.147664257562,1946
2015-05-16,8_ball_pool,Facebook,4667.372294236948,15893.344790925516,2048
2015-05-17,8_ball_pool,Facebook,5672.991000218885,12778.670601231053,1982
2015-05-18,8_ball_pool,Facebook,3844.41174796547,15816.61182510524,1794
2015-05-19,8_ball_pool,Facebook,5002.150708550093,11360.24945491603,1855
2015-05-20,8_ball_pool,Facebook,5379.00619974615,16599.523533561194,2008
2015-05-21,8_ball_pool,Facebook,4488.401105935146,15004.38483143024,1923
2015-05-22,8_ball_pool,Facebook,5651.717495246752,13058.732034467517,1984
2015-05-23,8_ball_pool,Facebook,5516.820992256198,15641.464977518866,1994
2015-05-24,8_ball_pool,Facebook,4873.097115010368,12304.956665004984,1847
2015-05-25,8_ball_pool,Facebook,5944.335962021843,12066.378235382537,1989
2015-05-26,8_ball_pool,Facebook,5721.366683125107,10182.974610253465,1922
2015-05-27,8_ball_pool,Facebook,4883.394686669228,16989.268831895773,1946
2015-05-28,8_ball_pool,Facebook,4986.263173143497,11525.315226668676,1819
2015-05-29,8_ball_pool,Facebook,5265.192540619548,13041.529159970134,2041
2015-05-30,8_ball_pool,Facebook,5113.032924583303,16315.894625984442,1989
2015-05-31,8_ball_pool,Facebook,5145.620402800856,14077.171346390238,2024
2015-06-01,8_ball_pool,Facebook,4713.621048848369,15407.211514077317,2181
2015-06-02,8_ball_pool,Facebook,4331.572079900732,20960.092149702283,2224
2015-06-03,8_ball_pool,Facebook,4664.994148265051,12400.113608911752,2210
2015-06-04,8_ball_pool,Facebook,4832.793581985393,18062.018804089465,2198
2015-06-05,8_ball_pool,Facebook,5717.43574562001,13191.27167683969,2162
2015-06-06,8_ball_pool,Facebook,5351.347945159295,13676.075811134953,2224
2015-06-07,8_ball_pool,Facebook,4203.433554441305,16934.90999049729,2042
2015-06-08,8_ball_pool,Facebook,4853.955872204088,15289.73076323955,2167
2015-06-09,8_ball_pool,Facebook,4629.847630770757,16436.677209830646,2192
2015-06-10,8_ball_pool,Facebook,3921.422543270486,14639.991042634407,2066
2015-06-11,8_ball_pool,Facebook,4340.9726901354525,10456.58283210302,1902
2015-06-12,8_ball_pool,Facebook,4357.220794068478,9612.904458069697,2099
2015-06-13,8_ball_pool,Facebook,5282.421630327859,15885.82150374797,2227
2015-06-14,8_ball_pool,Facebook,5108.402865148662,14317.372780278267,2333
2015-06-15,8_ball_pool,Facebook,5213.432622559969,14456.230544359105,2195
2015-06-16,8_ball_pool,Facebook,5264.941545308118,12752.858703345006,2149
2015-06-17,8_ball_pool,Facebook,5255.517010876209,17477.986852676426,2244
2015-06-18,8_ball_pool,Facebook,4928.164151263749,13380.768991408033,2091
2015-06-19,8_ball_pool,Facebook,5070.506231237967,15227.017189696615,2166
2015-06-20,8_ball_pool,Facebook,4321.436040040097,16512.4452959577,2176
2015-06-21,8_ball_pool,Facebook,4918.668460744284,8749.632408443302,2194
2015-06-22,8_ball_pool,Facebook,5333.124621040364,13473.857613562246,2206
2015-06-23,8_ball_pool,Facebook,5460.579788308376,14791.86778764375,2215
2015-06-24,8_ball_pool,Facebook,5020.910910172622,17912.108071250455,2323
2015-06-25,8_ball_pool,Facebook,4254.989888033729,14898.498826396739,2131
2015-06-26,8_ball_pool,Facebook,4847.379075513683,13129.215495077098,2157
2015-06-27,8_ball_pool,Facebook,4705.55020622697,8314.20731096598,2096
2015-06-28,8_ball_pool,Facebook,5071.360646508198,12613.015975904587,2046
2015-06-29,8_ball_pool,Facebook,5091.285816833342,14612.516896052584,2193
2015-06-30,8_ball_pool,Facebook,5527.208132548405,12954.86169625121,2182
2015-07-01,8_ball_pool,Facebook,5522.729983398947,8538.789866689429,2454
2015-07-02,8_ball_pool,Facebook,3997.546694870616,14538.68646127099,2356
2015-07-03,8_ball_pool,Facebook,5127.002698554843,14015.432129911384,2473
2015-07-04,8_ball_pool,Facebook,4544.157508822042,13937.735757034621,2396
2015-07-05,8_ball_pool,Facebook,4513.411338066558,15640.656056068652,2374
2015-07-06,8_ball_pool,Facebook,4678.94636300115,14157.778611243575,2352
2015-07-07,8_ball_pool,Facebook,5603.554152826582,15394.296044131615,2774
2015-07-08,8_ball_pool,Facebook,4765.14721302093,16014.438446142178,2617
2015-07-09,8_ball_pool,Facebook,5248.039554091035,18298.669326559768,2593
2015-07-10,8_ball_pool,Facebook,5262.896354452927,20139.21426537359,2659
2015-07-11,8_ball_pool,Facebook,5499.547892766873,18412.828448229928,2681
2015-07-12,8_ball_pool,Facebook,4740.898712088537,16668.835420871088,2659
2015-07-13,8_ball_pool,Facebook,4450.644438821555,16793.727341159825,2424
2015-07-14,8_ball_pool,Facebook,4711.392730543547,17084.12008947396,2575
2015-07-15,8_ball_pool,Facebook,4871.252479158387,14797.945761910647,2384
2015-07-16,8_ball_pool,Facebook,5288.713547334022,17316.738304247338,2308
2015-07-17,8_ball_pool,Facebook,5213.058474686449,18862.99510895396,2693
2015-07-18,8_ball_pool,Facebook,4736.993318498177,22149.973992441697,2570
2015-07-19,8_ball_pool,Facebook,4720.296796541607,14771.303761721745,2755
2015-07-20,8_ball_pool,Facebook,5253.99047476924,17704.961585389297,2601
2015-07-21,8_ball_pool,Facebook,4817.579108428961,18628.30177259398,2692
2015-07-22,8_ball_pool,Facebook,4237.082282367874,15373.073809879079,2363
2015-07-23,8_ball_pool,Facebook,4684.272964744955,16925.99383850387,2643
2015-07-24,8_ball_pool,Facebook,5813.729035447328,17358.816991588952,2772
2015-07-25,8_ball_pool,Facebook,4703.8878597690255,14752.436501869857,2411
2015-07-26,8_ball_pool,Facebook,4186.426802243312,18948.459328198012,2529
2015-07-27,8_ball_pool,Facebook,4183.898679411573,17079.521220355084,2548
2015-07-28,8_ball_pool,Facebook,5596.6651847505545,18806.438881552014,2648
2015-07-29,8_ball_pool,Facebook,4627.706952598266,17459.404046693875,2530
2015-07-30,8_ball_pool,Facebook,4780.238527326387,20601.51200186965,2633
2015-07-31,8_ball_pool,Facebook,5071.876129998426,17203.879208460545,2449
2015-08-01,8_ball_pool,Facebook,5628.263541829128,20083.849922735557,3095
2015-08-02,8_ball_pool,Facebook,4527.4193304310365,18451.003006510204,3015
2015-08-03,8_ball_pool,Facebook,4958.551946726378,18389.768945813787,2888
2015-08-04,8_ball_pool,Facebook,5011.546386301169,20057.807188161598,3021
2015-08-05,8_ball_pool,Facebook,5084.883478785059,18083.090013699482,2974
2015-08-06,8_ball_pool,Facebook,4671.613174850226,19998.16425976046,2909
2015-08-07,8_ball_pool,Facebook,3591.053447620046,18616.385790981913,2709
2015-08-08,8_ball_pool,Facebook,4865.949473178403,19348.559757577033,3079
2015-08-09,8_ball_pool,Facebook,5846.63947534247,11462.93578625365,3052
2015-08-10,8_ball_pool,Facebook,5291.581591929423,22222.817541267323,3093
2015-08-11,8_ball_pool,Facebook,4248.712991275969,24122.91798315545,3064
2015-08-12,8_ball_pool,Facebook,5256.284705104404,21994.1131505282,3157
2015-08-13,8_ball_pool,Facebook,4598.568900123005,22154.987424595936,2808
2015-08-14,8_ball_pool,Facebook,4503.526203893079,17033.993760129306,2801
2015-08-15,8_ball_pool,Facebook,4642.036352963404,22579.532489949364,3079
2015-08-16,8_ball_pool,Facebook,3959.244502119489,14476.084683664285,3027
2015-08-17,8_ball_pool,Facebook,5492.282130883771,23836.531123551704,3155
2015-08-18,8_ball_pool,Facebook,4279.033078735813,22250.312252241067,2842
2015-08-19,8_ball_pool,Facebook,5380.227328584897,20967.596995911626,3065
2015-08-20,8_ball_pool,Facebook,4955.774498403247,13550.93250294941,3160
2015-08-21,8_ball_pool,Facebook,4449.287501090355,25014.1366858739,2954
2015-08-22,8_ball_pool,Facebook,5573.348367939229,18352.218578370943,3066
2015-08-23,8_ball_pool,Facebook,4068.808089336427,21161.35248685587,3040
2015-08-24,8_ball_pool,Facebook,5653.270909204099,22102.4141738311,3077
2015-08-25,8_ball_pool,Facebook,5690.379118866938,20744.616990775525,3032
2015-08-26,8_ball_pool,Facebook,5168.040682715485,21047.379621703425,3188
2015-08-27,8_ball_pool,Facebook,5157.933965439673,22206.36194774952,3015
2015-08-28,8_ball_pool,Facebook,4746.337383884608,22549.02420076988,2847
2015-08-29,8_ball_pool,Facebook,4642.250965021505,18179.34812380538,2920
2015-08-30,8_ball_pool,Facebook,4973.360822797371,22555.510078915224,3076
2015-08-31,8_ball_pool,Facebook,5232.30501360829,21315.41110872515,3163
2015-09-01,8_ball_pool,Facebook,5891.7579029382905,31566.393175254554,4091
2015-09-02,8_ball_pool,Facebook,4519.7178768087015,27876.463266714258,3603
2015-09-03,8_ball_pool,Facebook,5706.153332095873,21509.50696673175,3813
